1330,Kočevje,"",Slovenija,45.6409009,14.8633128
1338,Kočevska Reka,"",Slovenija,45.5752073,14.7999202
2276,Kog,"",Slovenija,46.4679847,16.2432205
5211,Kojsko,"",Slovenija,46.0055805,13.5753158
6223,Komen,"",Slovenija,45.81752350000001,13.7482711
1218,Komenda,"",Slovenija,46.2052815,14.5391653
6501,Koper - Capodistria,Luka Koper,Slovenija,45.5408655,13.7321774
6502,Koper - Capodistria,Banka Koper,Slovenija,45.5386398,13.7432999
6503,Koper - Capodistria,Adriatic zavarovalna družba,Slovenija,45.5386398,13.7432999
6504,Koper - Capodistria,Intereuropa Koper,Slovenija,45.5481817,13.7378312
6600,Koper - Capodistria,"Pošta Slovenije d.o.o., PE Koper",Slovenija,45.5386398,13.7432999
6000,Koper - Capodistria,"",Slovenija,45.54805899999999,13.7301877
6001,Koper - Capodistria,"",Slovenija,45.5386398,13.7432999
6200,Koper - Capodistria,"Pošta Slovenije d.o.o., PPP Koper",Slovenija,45.5386398,13.7432999
8282,Koprivnica,"",Slovenija,46.0362496,15.5405303
5296,Kostanjevica na Krasu,"",Slovenija,45.8442585,13.6413839
8311,Kostanjevica na Krki,"",Slovenija,45.8449724,15.4217164
1336,Kostel,"",Slovenija,45.5083472,14.9087946
6256,Košana,"",Slovenija,45.6650128,14.1248775
2394,Kotlje,"",Slovenija,46.5204612,14.9859969
6240,Kozina,"",Slovenija,45.60927969999999,13.9371957
3260,Kozje,"",Slovenija,46.0733211,15.5596719
4502,Kranj,Sava,Slovenija,46.2416616,14.3887868
4600,Kranj,"Pošta Slovenije d.o.o., PE Kranj",Slovenija,46.2435206,14.357088300000001
4000,Kranj,"",Slovenija,46.2435206,14.357088300000001
4001,Kranj,"",Slovenija,46.2599267,14.3675165
4200,Kranj,"Pošta Slovenije d.o.o, PPP Šenčur",Slovenija,46.2433699,14.4192223
4280,Kranjska Gora,"",Slovenija,46.4853806,13.7871083
1281,Kresnice,"",Slovenija,46.1021064,14.7853976
4294,Križe,"",Slovenija,46.339792,14.3003751
9206,Križevci,"",Slovenija,46.7923997,16.2348194
9242,Križevci pri Ljutomeru,"",Slovenija,46.56568850000001,16.1369652
1301,Krka,"",Slovenija,45.8824535,14.7811417
8296,Krmelj,"",Slovenija,45.984221,15.1866228
4245,Kropa,"",Slovenija,46.2914564,14.2042992
8262,Krška vas,"",Slovenija,45.8914158,15.5711889
8270,Krško,"",Slovenija,45.9592256,15.4950212
9263,Kuzma,"",Slovenija,46.8351038,16.08071
2318,Laporje,"",Slovenija,46.347923,15.5931981
3270,Laško,"",Slovenija,46.1542793,15.2359978
1219,Laze v Tuhinju,"",Slovenija,46.2188899,14.7603627
2230,Lenart v Slovenskih goricah,"",Slovenija,46.580849,15.835867
9220,Lendava - Lendva,"",Slovenija,46.5644783,16.453063
4248,Lesce,"",Slovenija,46.3610243,14.1593187
3261,Lesično,"",Slovenija,46.1016685,15.5193521
8273,Leskovec pri Krškem,"",Slovenija,45.9402271,15.4773182
2372,Libeliče,"",Slovenija,46.6201417,14.9477308
2341,Limbuš,"",Slovenija,46.5548251,15.5817763
1270,Litija,"",Slovenija,46.05923050000001,14.8266015
3202,Ljubečna,"",Slovenija,46.2638289,15.3197672
1000,Ljubljana,"",Slovenija,46.05645089999999,14.5080702
1001,Ljubljana,"",Slovenija,46.0835478,14.5125768
1501,Ljubljana,Ministrstvo za notranje zadeve,Slovenija,46.0553408,14.5069973
1502,Ljubljana,Ministrstvo za finance,Slovenija,46.0574219,14.5051416
1503,Ljubljana,Okrožno sodišče v Ljubljani,Slovenija,46.05486459999999,14.5067669
1505,Ljubljana,Banka Slovenije,Slovenija,46.0529439,14.5033789
1506,Ljubljana,Slovenske železnice,Slovenija,46.0564671,14.5093786
1509,Ljubljana,Delo,Slovenija,46.066593,14.5180031
1516,Ljubljana,Elektro Ljubljana,Slovenija,46.05645089999999,14.5080702
1519,Ljubljana,SPL Ljubljana,Slovenija,46.05645089999999,14.5080702
1524,Ljubljana,Carinarnica Ljubljana,Slovenija,46.05645089999999,14.5080702
1525,Ljubljana,Klinični center Ljubljana,Slovenija,46.0518735,14.5191722
1528,Ljubljana,Emona,Slovenija,46.0535559,14.5086226
1533,Ljubljana,BTC,Slovenija,46.0631655,14.5471172
1534,Ljubljana,Okrajno sodišče v Ljubljani,Slovenija,46.0530655,14.5068733
